elevation,dist_to_water,dist_to_clyde,building_count,road_count,mean_annual_mm_day,mean_winter_mm_day,wet_days_per_year,max_daily_mm,flood_risk,easting,northing
93,228.9058004407475,4922.60346335399,44,18,2.9116,3.2935,167.3,38.714,0,262983,668306
82,316.5252280772645,5020.9968322305,120,20,2.9116,3.2935,167.3,38.714,0,262983,668406
82,408.8499358443615,5119.452463019141,203,19,2.9116,3.2935,167.3,38.714,0,262983,668506
89,504.1114163263045,5217.966831339269,230,42,2.9116,3.2935,167.3,38.714,0,262983,668606
91,600.9146113226794,5316.536672007521,260,63,2.9116,3.2935,167.3,38.714,0,262983,668706
95,698.618937713301,5415.157143403845,262,67,2.9116,3.2935,167.3,38.714,0,262983,668806
94,796.893010486499,5513.820852647673,273,58,2.9116,3.2935,167.3,38.714,0,262983,668906
90,895.5492840669405,5612.531444134987,275,58,2.9116,3.2935,167.3,38.714,0,262983,669006
83,994.4740168668982,5711.283175932845,288,54,2.9116,3.2935,167.3,38.714,0,262983,669106
77,1093.5943581849524,5810.07760877453,276,56,2.9116,3.2935,167.3,38.714,0,262983,669206
76,1192.861546988808,5908.912600832133,280,58,2.9116,3.2935,167.3,38.714,0,262983,669306
77,1209.1544545378194,6007.786150368734,243,51,2.9116,3.2935,167.3,38.714,0,262983,669406
75,1198.12057020877,6106.696384531653,230,53,2.9116,3.2935,167.3,38.714,0,262983,669506
35,918.4571837398032,918.4571837398032,236,29,2.6335,3.04,156.0,37.096,1,263083,660506
34,859.5491668850261,859.5491668850261,234,26,2.6335,3.04,156.0,37.096,1,263083,660606
34,808.755798880128,808.755798880128,192,20,2.6335,3.04,156.0,37.096,1,263083,660706
33,737.0668806175029,765.7862619678242,123,29,2.6335,3.04,156.0,37.096,1,263083,660806
31,664.4006556699811,729.1600377730589,77,24,2.6335,3.04,156.0,37.096,1,263083,660906
27,599.6572988017283,697.8248423510518,75,24,2.6335,3.04,156.0,37.096,1,263083,661006
27,544.0393241573905,675.7746236793967,73,42,2.6335,3.04,156.0,37.096,1,263083,661106
16,501.76861538663,656.4339454497089,70,38,2.6335,3.04,156.0,37.096,1,263083,661206
15,477.03742048648695,625.4754177261051,60,36,2.6335,3.04,156.0,37.096,2,263083,661306
15,472.4329990736596,601.5314021136419,45,33,2.6335,3.04,156.0,37.096,2,263083,661406
15,488.55134740382493,580.2638424646241,22,31,2.6335,3.04,156.0,37.096,2,263083,661506
14,505.7452760077741,505.7452760077741,12,7,2.6335,3.04,156.0,37.096,2,263083,661606
16,423.6036320823531,423.6036320823531,6,10,2.6335,3.04,156.0,37.096,1,263083,661706
18,341.0242719445251,341.0242719445251,4,2,2.6335,3.04,156.0,37.096,1,263083,661806
14,269.92915051440633,269.92915051440633,1,3,2.6335,3.04,156.0,37.096,2,263083,661906
15,212.89980860413684,212.89980860413684,0,2,2.6335,3.04,156.0,37.096,2,263083,662006
14,193.5309652313059,193.5309652313059,0,1,2.6335,3.04,156.0,37.096,2,263083,662106
16,186.7181687516888,186.7181687516888,0,1,2.6335,3.04,156.0,37.096,1,263083,662206
23,161.45643329615558,161.45643329615558,0,1,2.6335,3.04,156.0,37.096,1,263083,662306
27,86.07095148685276,86.07095148685276,0,1,2.6335,3.04,156.0,37.096,1,263083,662406
12,7.060307976472437,7.060307976472437,0,3,2.6335,3.04,156.0,37.096,2,263083,662506
11,34.4246091195952,34.4246091195952,0,4,2.6335,3.04,156.0,37.096,2,263083,662606
10,127.47543628613344,127.47543628613344,0,5,2.6335,3.04,156.0,37.096,2,263083,662706
12,223.47537665371132,223.47537665371132,3,15,2.6335,3.04,156.0,37.096,2,263083,662806
15,321.25460683526,321.25460683526,4,18,2.6335,3.04,156.0,37.096,2,263083,662906
18,419.6941018752284,419.6941018752284,41,21,2.6335,3.04,156.0,37.096,1,263083,663006
19,516.9744429436479,516.9744429436479,99,32,2.6335,3.04,156.0,37.096,1,263083,663106
19,572.2606873149113,572.2606873149113,118,30,2.6335,3.04,156.0,37.096,1,263083,663206
23,630.6217787072616,630.6217787072616,138,33,2.6335,3.04,156.0,37.096,1,263083,663306
24,694.5768132680681,694.5768132680681,155,31,2.6335,3.04,156.0,37.096,1,263083,663406
24,757.2951269130058,757.2951269130058,153,23,2.6335,3.04,156.0,37.096,1,263083,663506
24,811.5395196635502,821.4033515007187,137,32,2.6335,3.04,156.0,37.096,1,263083,663606
26,762.1118816230379,884.4867438034588,141,30,2.6335,3.04,156.0,37.096,1,263083,663706
28,662.5809103019616,947.4146843651306,158,31,2.6335,3.04,156.0,37.096,1,263083,663806
34,563.216126617611,1010.6182208908568,157,31,2.6335,3.04,156.0,37.096,1,263083,663906
36,464.1242806271977,1069.42384914973,153,32,2.6335,3.04,156.0,37.096,0,263083,664006
31,365.5274140926815,1130.99662810368,116,41,2.6335,3.04,156.0,37.096,1,263083,664106
20,267.972448283124,1196.3817899297876,93,56,2.6335,3.04,156.0,37.096,1,263083,664206
21,173.22868014396585,1265.539638700901,60,61,2.6335,3.04,156.0,37.096,1,263083,664306
19,89.94120836248291,1337.5773553771132,48,63,2.6335,3.04,156.0,37.096,1,263083,664406
19,65.3683892105463,1412.5068600965392,69,54,2.6335,3.04,156.0,37.096,1,263083,664506
21,24.418121873388827,1489.6276292694124,93,42,2.6335,3.04,156.0,37.096,1,263083,664606
25,123.60988989612876,1569.1228151120322,128,42,2.6335,3.04,156.0,37.096,1,263083,664706
29,222.92541235095152,1650.7793285794123,151,41,2.6335,3.04,156.0,37.096,1,263083,664806
33,322.62112913789895,1734.3582024556176,118,25,2.6335,3.04,156.0,37.096,1,263083,664906
40,422.46070404309086,1819.58091618771,135,16,2.9116,3.2935,167.3,38.714,0,263083,665006
34,513.7101616576603,1906.133337431981,167,20,2.9116,3.2935,167.3,38.714,1,263083,665106
35,571.4793501271042,1993.9443045342716,165,23,2.9116,3.2935,167.3,38.714,1,263083,665206
37,639.7492985952039,2082.8546466567796,163,35,2.9116,3.2935,167.3,38.714,0,263083,665306
38,704.8382518791936,2172.729405290685,157,28,2.9116,3.2935,167.3,38.714,0,263083,665406
49,686.5523673079972,2263.45370134445,160,27,2.9116,3.2935,167.3,38.714,0,263083,665506
52,682.2824142337413,2354.853452939783,165,29,2.9116,3.2935,167.3,38.714,0,263083,665606
60,691.9728637666635,2446.905970590198,169,16,2.9116,3.2935,167.3,38.714,0,263083,665706
60,715.642086245808,2539.5595824862044,155,20,2.9116,3.2935,167.3,38.714,0,263083,665806
65,751.9712408217931,2632.637869476643,162,26,2.9116,3.2935,167.3,38.714,0,263083,665906
63,799.2358215444814,2725.9895331928665,154,34,2.9116,3.2935,167.3,38.714,0,263083,666006
68,855.1448513340146,2819.66953762152,202,34,2.9116,3.2935,167.3,38.714,0,263083,666106
71,877.6462781263516,2913.6783476946107,256,33,2.9116,3.2935,167.3,38.714,0,263083,666206
71,782.8775808757033,3008.009734296743,291,23,2.9116,3.2935,167.3,38.714,0,263083,666306
70,689.5880101673386,3102.689491563293,294,23,2.9116,3.2935,167.3,38.714,0,263083,666406
73,598.4394298403804,3197.6931685967943,271,20,2.9116,3.2935,167.3,38.714,0,263083,666506
75,510.4727681542305,3292.992730013829,239,18,2.9116,3.2935,167.3,38.714,0,263083,666606
82,427.8260661371697,3388.5632116514003,210,22,2.9116,3.2935,167.3,38.714,0,263083,666706
87,354.2426268897759,3484.3823209846787,153,25,2.9116,3.2935,167.3,38.714,0,263083,666806
81,296.45378015405674,3580.4300968213165,145,27,2.9116,3.2935,167.3,38.714,0,263083,666906
78,264.52284049975503,3676.688618533969,126,32,2.9116,3.2935,167.3,38.714,0,263083,667006
77,264.7975920050385,3773.141756824218,111,30,2.9116,3.2935,167.3,38.714,0,263083,667106
83,273.9417919525946,3869.774959416099,111,28,2.9116,3.2935,167.3,38.714,0,263083,667206
88,315.8470237182952,3966.5750662198734,96,22,2.9116,3.2935,167.3,38.714,0,263083,667306
89,380.0981181290063,4063.530149437865,83,24,2.9116,3.2935,167.3,38.714,0,263083,667406
85,457.3727324827298,4160.62937484509,88,19,2.9116,3.2935,167.3,38.714,0,263083,667506
91,532.3195520485231,4257.862881100936,87,18,2.9116,3.2935,167.3,38.714,0,263083,667606
95,446.04250882055686,4355.221674460496,65,17,2.9116,3.2935,167.3,38.714,0,263083,667706
97,365.5425384788128,4452.69753667637,46,11,2.9116,3.2935,167.3,38.714,0,263083,667806
95,296.1018502172132,4550.282944230736,19,13,2.9116,3.2935,167.3,38.714,0,263083,667906
94,243.32446587791205,4647.970997326732,6,14,2.9116,3.2935,167.3,38.714,0,263083,668006
90,220.92807062461156,4745.7553573086525,1,31,2.9116,3.2935,167.3,38.714,0,263083,668106
90,241.684979022395,4843.630191380955,3,34,2.9116,3.2935,167.3,38.714,0,263083,668206
89,295.55538301482886,4941.59012366368,57,40,2.9116,3.2935,167.3,38.714,0,263083,668306
85,368.4219149079913,5039.630191762462,127,41,2.9116,3.2935,167.3,38.714,0,263083,668406
88,451.7924637927244,5137.734122637037,197,40,2.9116,3.2935,167.3,38.714,0,263083,668506
91,540.1218571727902,5235.904529950197,240,62,2.9116,3.2935,167.3,38.714,0,263083,668606
95,631.4282782916507,5334.14290946512,269,64,2.9116,3.2935,167.3,38.714,0,263083,668706
98,725.0322204267425,5432.445573628975,244,68,2.9116,3.2935,167.3,38.714,0,263083,668806
96,820.1474079014739,5530.809094724303,251,53,2.9116,3.2935,167.3,38.714,0,263083,668906
92,916.3033453600838,5629.230282563424,268,53,2.9116,3.2935,167.3,38.714,0,263083,669006
87,1013.2037656605186,5727.706164423339,260,43,2.9116,3.2935,167.3,38.714,0,263083,669106
78,1110.6538258067765,5826.233966965036,240,39,2.9116,3.2935,167.3,38.714,0,263083,669206
78,1122.3917104098937,5924.811099913749,209,46,2.9116,3.2935,167.3,38.714,0,263083,669306
76,1133.9106577138857,6023.433396395153,178,41,2.9116,3.2935,167.3,38.714,0,263083,669406
75,1153.6528345850152,6122.0946895766865,160,39,2.9116,3.2935,167.3,38.714,0,263083,669506
34,778.0591336424321,778.0591336424321,217,26,2.6335,3.04,156.0,37.096,1,263183,660606
34,721.5519297832303,721.5519297832303,191,21,2.6335,3.04,156.0,37.096,1,263183,660706
30,675.2024580104811,675.2024580104811,112,28,2.6335,3.04,156.0,37.096,1,263183,660806
28,596.1489236773361,634.9266060721582,84,30,2.6335,3.04,156.0,37.096,1,263183,660906
25,523.0240758828706,602.427352253597,65,38,2.6335,3.04,156.0,37.096,1,263183,661006
19,460.0380536829772,577.1029600561822,56,42,2.6335,3.04,156.0,37.096,1,263183,661106
16,409.1796280288247,560.6868543368063,63,43,2.6335,3.04,156.0,37.096,1,263183,661206
15,378.4454057736636,528.9516451044829,59,33,2.6335,3.04,156.0,37.096,2,263183,661306
13,372.64720238733753,503.75731958358017,39,34,2.6335,3.04,156.0,37.096,2,263183,661406
14,392.8809207424939,484.9975201603344,17,31,2.6335,3.04,156.0,37.096,2,263183,661506
10,435.7119442014761,455.3947321147381,7,10,2.6335,3.04,156.0,37.096,2,263183,661606
13,427.0795081354072,427.0795081354072,6,10,2.6335,3.04,156.0,37.096,2,263183,661706
16,410.9204457586786,410.9204457586786,6,5,2.6335,3.04,156.0,37.096,1,263183,661806
16,349.06457792724274,349.06457792724274,0,2,2.6335,3.04,156.0,37.096,1,263183,661906
16,306.5517665308862,306.5517665308862,0,3,2.6335,3.04,156.0,37.096,1,263183,662006
18,293.4312382192629,293.4312382192629,0,0,2.6335,3.04,156.0,37.096,1,263183,662106
11,286.4197762358698,286.4197762358698,0,0,2.6335,3.04,156.0,37.096,2,263183,662206
14,217.9861642932977,217.9861642932977,0,1,2.6335,3.04,156.0,37.096,2,263183,662306
27,123.928428103282,123.928428103282,0,1,2.6335,3.04,156.0,37.096,1,263183,662406
14,27.28617939344301,27.28617939344301,0,4,2.6335,3.04,156.0,37.096,2,263183,662506
9,18.27686437693132,18.27686437693132,0,2,2.6335,3.04,156.0,37.096,2,263183,662606
10,115.27525912832098,115.27525912832098,2,9,2.6335,3.04,156.0,37.096,2,263183,662706
19,214.71606870113789,214.71606870113789,4,14,2.6335,3.04,156.0,37.096,1,263183,662806
13,314.5116769689831,314.5116769689831,15,22,2.6335,3.04,156.0,37.096,2,263183,662906
14,414.4058394149535,414.4058394149535,62,25,2.6335,3.04,156.0,37.096,2,263183,663006
16,514.3411363410304,514.3411363410304,113,33,2.6335,3.04,156.0,37.096,1,263183,663106
18,614.2974925261805,614.2974925261805,113,28,2.6335,3.04,156.0,37.096,1,263183,663206
24,711.458112712266,711.458112712266,120,28,2.6335,3.04,156.0,37.096,1,263183,663306
27,771.2860339930129,771.2860339930129,147,24,2.6335,3.04,156.0,37.096,1,263183,663406
27,744.5267170004159,835.4414660676077,124,21,2.6335,3.04,156.0,37.096,1,263183,663506
27,714.1269905801946,898.2171092008884,110,24,2.6335,3.04,156.0,37.096,1,263183,663606
31,696.8286171905468,961.8214751694182,135,28,2.6335,3.04,156.0,37.096,1,263183,663706
33,659.7461758274047,1025.5884537256138,146,29,2.6335,3.04,156.0,37.096,1,263183,663806
42,559.8785217388265,1088.287317085366,149,23,2.6335,3.04,156.0,37.096,0,263183,663906
45,460.0683663218137,1150.4248414914296,154,24,2.6335,3.04,156.0,37.096,0,263183,664006
32,360.36348909898106,1209.4838496850773,140,37,2.6335,3.04,156.0,37.096,1,263183,664106
21,260.8659384230197,1271.7292452049242,117,62,2.6335,3.04,156.0,37.096,1,263183,664206
19,161.90177216146958,1337.6431394506644,83,61,2.6335,3.04,156.0,37.096,1,263183,664306
19,66.13115626333855,1406.9609941018207,58,67,2.6335,3.04,156.0,37.096,1,263183,664406
19,33.95218453846402,1478.8774988252485,58,68,2.6335,3.04,156.0,37.096,1,263183,664506
22,15.98138264815801,1553.5585191246616,81,41,2.6335,3.04,156.0,37.096,1,263183,664606
26,115.95768334988828,1630.189692072893,112,42,2.6335,3.04,156.0,37.096,1,263183,664706
24,215.95590327597097,1709.0502180699398,129,38,2.6335,3.04,156.0,37.096,1,263183,664806
30,315.9552499826646,1789.9102297726818,112,21,2.6335,3.04,156.0,37.096,1,263183,664906
35,415.9549108058176,1872.6197193784112,132,14,2.9116,3.2935,167.3,38.714,1,263183,665006
33,515.9547031042,1956.9441985311864,154,13,2.9116,3.2935,167.3,38.714,1,263183,665106
38,615.9545628430808,2042.6344322881143,160,19,2.9116,3.2935,167.3,38.714,0,263183,665206
39,712.3772889945313,2129.512858257509,150,24,2.9116,3.2935,167.3,38.714,0,263183,665306
40,781.135019895124,2217.497373842671,159,28,2.9116,3.2935,167.3,38.714,0,263183,665406
44,785.9983872903911,2306.4614006122497,162,23,2.9116,3.2935,167.3,38.714,0,263183,665506
52,782.2566400933817,2396.2958460985774,163,26,2.9116,3.2935,167.3,38.714,0,263183,665606
59,790.7228353772272,2486.9063857621127,161,16,2.9116,3.2935,167.3,38.714,0,263183,665706
57,811.5169460977487,2578.1619195806416,147,22,2.9116,3.2935,167.3,38.714,0,263183,665806
63,843.7279805841639,2670.0061662219587,136,32,2.9116,3.2935,167.3,38.714,0,263183,665906
65,886.1117630623386,2762.416871464339,112,39,2.9116,3.2935,167.3,38.714,0,263183,666006
64,937.1403672845804,2855.3390369338576,140,35,2.9116,3.2935,167.3,38.714,0,263183,666106
66,912.7819605017692,2948.488443355516,171,44,2.9116,3.2935,167.3,38.714,0,263183,666206
69,822.0391288866166,3042.009349735069,214,40,2.9116,3.2935,167.3,38.714,0,263183,666306
67,733.6218544045907,3135.7503339330347,267,34,2.9116,3.2935,167.3,38.714,0,263183,666406
69,648.5782305160988,3229.841437808647,233,34,2.9116,3.2935,167.3,38.714,0,263183,666506
74,568.4245041681057,3324.219492646705,200,37,2.9116,3.2935,167.3,38.714,0,263183,666606
82,495.5392141678799,3418.917190387278,187,30,2.9116,3.2935,167.3,38.714,0,263183,666706
85,433.60328483244115,3513.9086889330183,134,20,2.9116,3.2935,167.3,38.714,0,263183,666806
82,387.54917123463827,3609.1707903052034,99,25,2.9116,3.2935,167.3,38.714,0,263183,666906
79,363.7057182710824,3704.6826197429664,99,22,2.9116,3.2935,167.3,38.714,0,263183,667006
76,364.4679685156833,3800.425348886481,89,26,2.9116,3.2935,167.3,38.714,0,263183,667106
85,371.2098135412742,3896.381956622355,103,23,2.9116,3.2935,167.3,38.714,0,263183,667206
91,403.15577998886033,3992.537021910451,104,21,2.9116,3.2935,167.3,38.714,0,263183,667306
91,455.24698785596934,4088.876543839261,96,22,2.9116,3.2935,167.3,38.714,0,263183,667406
85,521.5026912350883,4185.3877849241435,92,18,2.9116,3.2935,167.3,38.714,0,263183,667506
89,584.8665822998476,4282.0591342980715,72,9,2.9116,3.2935,167.3,38.714,0,263183,667606
94,506.6915697480097,4378.879987971682,35,12,2.9116,3.2935,167.3,38.714,0,263183,667706
93,436.8794669964046,4475.840643777679,25,6,2.9116,3.2935,167.3,38.714,0,263183,667806
93,379.01494108363346,4572.932208979871,11,8,2.9116,3.2935,167.3,38.714,0,263183,667906
90,336.73523880198275,4670.146518832021,2,20,2.9116,3.2935,167.3,38.714,0,263183,668006
92,320.9252837440056,4767.476064627086,2,40,2.9116,3.2935,167.3,38.714,0,263183,668106
89,335.5524615336813,4864.913929991515,8,49,2.9116,3.2935,167.3,38.714,0,263183,668206
89,377.09132996723065,4962.453734359527,46,53,2.9116,3.2935,167.3,38.714,0,263183,668306
88,436.6804625101678,5060.089582714138,91,63,2.9116,3.2935,167.3,38.714,0,263183,668406
88,508.9907163136898,5157.816020810112,147,59,2.9116,3.2935,167.3,38.714,0,263183,668506
93,589.4516708339642,5255.627995202741,187,66,2.9116,3.2935,167.3,38.714,0,263183,668606
97,675.1555340840961,5353.520817498715,189,65,2.9116,3.2935,167.3,38.714,0,263183,668706
100,763.7244406081318,5451.490132323953,196,65,2.9116,3.2935,167.3,38.714,0,263183,668806
94,854.5437795764345,5549.53188857031,222,60,2.9116,3.2935,167.3,38.714,0,263183,668906
90,947.2144008846952,5647.632421459926,243,56,2.9116,3.2935,167.3,38.714,0,263183,669006
87,1026.0807925857143,5745.792921761916,232,39,2.9116,3.2935,167.3,38.714,0,263183,669106
82,1019.4939317265628,5844.015796660149,189,38,2.9116,3.2935,167.3,38.714,0,263183,669206
77,1022.6895720311434,5942.297953103444,142,37,2.9116,3.2935,167.3,38.714,0,263183,669306
73,1035.2360306902185,6040.63649753082,113,34,2.9116,3.2935,167.3,38.714,0,263183,669406
34,701.3752637469345,701.3752637469345,208,27,2.6335,3.04,156.0,37.096,1,263283,660606
34,638.1131815952194,638.1131815952194,180,25,2.6335,3.04,156.0,37.096,1,263283,660706
26,585.1919381323236,585.1919381323236,116,31,2.6335,3.04,156.0,37.096,1,263283,660806
24,537.9208558408866,542.326448291428,73,43,2.6335,3.04,156.0,37.096,1,263283,660906
21,455.5430735946672,507.1448125021353,68,37,2.6335,3.04,156.0,37.096,1,263283,661006
17,381.6806736678724,478.9825790174258,76,36,2.6335,3.04,156.0,37.096,1,263283,661106
17,321.0672711451587,463.7511926132427,71,32,2.6335,3.04,156.0,37.096,1,263283,661206
13,280.8507606505355,433.8256583867656,51,37,2.6335,3.04,156.0,37.096,2,263283,661306
12,273.01819770939494,406.8504980476373,20,28,2.6335,3.04,156.0,37.096,2,263283,661406
11,300.0473574568633,390.6497118743389,6,15,2.6335,3.04,156.0,37.096,2,263283,661506
10,354.2850507052297,360.0032552116174,7,16,2.6335,3.04,156.0,37.096,2,263283,661606
10,330.80709184331334,330.80709184331334,6,10,2.6335,3.04,156.0,37.096,2,263283,661706
11,312.93379720624444,312.93379720624444,4,8,2.6335,3.04,156.0,37.096,2,263283,661806
14,309.6599512890149,309.6599512890149,2,4,2.6335,3.04,156.0,37.096,2,263283,661906
15,313.3733361209035,313.3733361209035,1,3,2.6335,3.04,156.0,37.096,2,263283,662006
20,319.5948246102379,319.5948246102379,1,1,2.6335,3.04,156.0,37.096,1,263283,662106
11,274.7806424938708,274.7806424938708,0,1,2.6335,3.04,156.0,37.096,2,263283,662206
13,180.81906624027584,180.81906624027584,0,1,2.6335,3.04,156.0,37.096,2,263283,662306
17,87.15229275037525,87.15229275037525,0,5,2.6335,3.04,156.0,37.096,1,263283,662406
13,0.0,0.0,1,8,2.6335,3.04,156.0,37.096,2,263283,662506
10,56.848567499121934,56.848567499121934,3,10,2.6335,3.04,156.0,37.096,2,263283,662606
14,145.63340485507848,146.46361236154007,5,20,2.6335,3.04,156.0,37.096,2,263283,662706
22,236.3924921971813,238.67942472507568,19,32,2.6335,3.04,156.0,37.096,1,263283,662806
21,332.4962136998039,334.3797338688343,57,34,2.6335,3.04,156.0,37.096,1,263283,662906
18,430.178134180568,430.178134180568,95,37,2.6335,3.04,156.0,37.096,1,263283,663006
17,527.1317026307989,527.1317026307989,123,33,2.6335,3.04,156.0,37.096,1,263283,663106
17,625.0459476789008,625.0459476789008,120,30,2.6335,3.04,156.0,37.096,1,263283,663206
23,723.5309540725852,723.5309540725852,110,30,2.6335,3.04,156.0,37.096,1,263283,663306
29,699.808569134504,822.3816913651201,94,22,2.6335,3.04,156.0,37.096,1,263283,663406
31,652.4039605008729,912.1417584784766,68,22,2.6335,3.04,156.0,37.096,1,263283,663506
26,617.5421648555707,976.3133109590576,84,29,2.6335,3.04,156.0,37.096,1,263283,663606
34,597.4538379114064,1039.1996004064788,112,31,2.6335,3.04,156.0,37.096,1,263283,663706
39,593.7540328247322,1102.4889080638377,125,28,2.6335,3.04,156.0,37.096,0,263283,663806
46,573.990078323735,1166.359352057608,127,22,2.6335,3.04,156.0,37.096,0,263283,663906
43,477.10141061810873,1229.2859654722529,154,14,2.6335,3.04,156.0,37.096,0,263283,664006
26,381.8205102053724,1290.2314620920024,171,38,2.6335,3.04,156.0,37.096,1,263283,664106
24,289.7378953695781,1349.82776537151,153,71,2.6335,3.04,156.0,37.096,1,263283,664206
21,202.9551481204011,1412.5994384244525,128,67,2.6335,3.04,156.0,37.096,1,263283,664306
21,103.73346412898208,1478.935072869413,83,63,2.6335,3.04,156.0,37.096,1,263283,664406
20,14.131062219353,1548.3823496555235,57,66,2.6335,3.04,156.0,37.096,1,263283,664506
25,60.7142306159023,1620.198793804518,73,48,2.6335,3.04,156.0,37.096,1,263283,664606
25,134.27248421478714,1694.6633346486326,92,44,2.6335,3.04,156.0,37.096,1,263283,664706
27,228.22850743199456,1770.8885877995313,123,32,2.6335,3.04,156.0,37.096,1,263283,664806
32,325.17736658741086,1849.2042578788296,125,17,2.6335,3.04,156.0,37.096,1,263283,664906
33,423.3492748081684,1929.3742171037463,132,11,2.9116,3.2935,167.3,38.714,1,263283,665006
37,522.2153743624184,2011.320673683011,158,12,2.9116,3.2935,167.3,38.714,0,263283,665106
42,621.4444351350807,2094.8357537393395,160,18,2.9116,3.2935,167.3,38.714,0,263283,665206
43,720.8865893469223,2179.7391628139026,155,25,2.9116,3.2935,167.3,38.714,0,263283,665306
43,820.464358421569,2265.797020340408,166,30,2.9116,3.2935,167.3,38.714,0,263283,665406
46,885.5691822720437,2352.935555194521,169,33,2.9116,3.2935,167.3,38.714,0,263283,665506
52,882.2367081275584,2441.0602852886745,160,36,2.9116,3.2935,167.3,38.714,0,263283,665606
59,889.7520781569243,2530.0681623088144,162,34,2.9116,3.2935,167.3,38.714,0,263283,665706
57,908.2818461256288,2619.869175253562,144,35,2.9116,3.2935,167.3,38.714,0,263283,665806
62,937.172910096208,2710.3844902446695,118,48,2.9116,3.2935,167.3,38.714,0,263283,665906
67,975.5051075391714,2801.517978226994,88,41,2.9116,3.2935,167.3,38.714,0,263283,666006
64,1022.2168880681952,2893.1845821545166,92,40,2.9116,3.2935,167.3,38.714,0,263283,666106
65,956.98464120017,2985.3862514763728,100,52,2.9116,3.2935,167.3,38.714,0,263283,666206
67,870.788320622401,3078.0749039930283,136,50,2.9116,3.2935,167.3,38.714,0,263283,666306
68,787.8610252904662,3171.143211229195,188,50,2.9116,3.2935,167.3,38.714,0,263283,666406
70,709.3501892655755,3264.4120526366696,172,48,2.9116,3.2935,167.3,38.714,0,263283,666506
72,636.8911891763545,3358.026027251409,150,57,2.9116,3.2935,167.3,38.714,0,263283,666606
78,572.7853722729257,3451.8580521411254,140,62,2.9116,3.2935,167.3,38.714,0,263283,666706
84,520.0157565913278,3546.0102071944666,95,51,2.9116,3.2935,167.3,38.714,0,263283,666806
80,482.1865577571403,3640.432379396803,69,20,2.9116,3.2935,167.3,38.714,0,263283,666906
76,463.2400736768237,3735.14490058873,59,14,2.9116,3.2935,167.3,38.714,0,263283,667006
76,464.28012601901384,3830.12623131762,58,17,2.9116,3.2935,167.3,38.714,0,263283,667106
84,469.591163685636,3925.3568585875905,72,14,2.9116,3.2935,167.3,38.714,0,263283,667206
92,495.287616930958,4020.819069131806,94,12,2.9116,3.2935,167.3,38.714,0,263283,667306
93,538.5397482996535,4116.496751623556,101,11,2.9116,3.2935,167.3,38.714,0,263283,667406
94,595.6007870311798,4212.375223737863,87,10,2.9116,3.2935,167.3,38.714,0,263283,667506
84,647.9593708481035,4308.441080599099,64,9,2.9116,3.2935,167.3,38.714,0,263283,667606
90,577.9714799746334,4404.68206167338,28,2,2.9116,3.2935,167.3,38.714,0,263283,667706
90,517.0146821133017,4501.086933603991,5,2,2.9116,3.2935,167.3,38.714,0,263283,667806
91,466.87474734894727,4597.645386857702,1,4,2.9116,3.2935,167.3,38.714,0,263283,667906
90,433.09865666760675,4694.347944361094,2,24,2.9116,3.2935,167.3,38.714,0,263283,668006
90,420.92382102041654,4791.185880568667,5,51,2.9116,3.2935,167.3,38.714,0,263283,668106
90,432.1796846192216,4888.1511496263975,8,55,2.9116,3.2935,167.3,38.714,0,263283,668206
91,465.168460337448,4985.236321482383,28,69,2.9116,3.2935,167.3,38.714,0,263283,668306
89,515.4075526141589,5082.434524955586,61,77,2.9116,3.2935,167.3,38.714,0,263283,668406
90,577.9504029301701,5179.739396909254,99,71,2.9116,3.2935,167.3,38.714,0,263283,668506
96,649.9295278740418,5277.145036790932,133,89,2.9116,3.2935,167.3,38.714,0,263283,668606
96,728.5534394661821,5374.645965899567,137,81,2.9116,3.2935,167.3,38.714,0,263283,668706
98,811.8939814491994,5472.2370908243565,181,55,2.9116,3.2935,167.3,38.714,0,263283,668806
93,898.6398389059223,5569.913670572205,216,55,2.9116,3.2935,167.3,38.714,0,263283,668906
88,944.693875360567,5667.671286962614,229,41,2.9116,3.2935,167.3,38.714,0,263283,669006
87,926.8077481644854,5765.505817922117,217,39,2.9116,3.2935,167.3,38.714,0,263283,669106
81,919.5100249435466,5863.413413356345,163,42,2.9116,3.2935,167.3,38.714,0,263283,669206
78,923.051878220092,5961.390473317481,91,30,2.9116,3.2935,167.3,38.714,0,263283,669306
74,936.8425154749012,6059.433628219204,49,24,2.9116,3.2935,167.3,38.714,0,263283,669406
32,560.1246983281877,560.1246983281877,190,29,2.6335,3.04,156.0,37.096,1,263383,660706
26,498.99984930532287,498.99984930532287,129,38,2.6335,3.04,156.0,37.096,1,263383,660806
22,451.953561260697,451.953561260697,101,35,2.6335,3.04,156.0,37.096,1,263383,660906
19,401.851713753994,413.0798051262938,121,35,2.6335,3.04,156.0,37.096,1,263383,661006
20,315.66666691069304,381.8387035107386,134,34,2.6335,3.04,156.0,37.096,1,263383,661106
25,240.42896944834024,366.22784226693136,123,27,2.6335,3.04,156.0,37.096,1,263383,661206
16,185.83157526312877,341.19815237403174,73,19,2.6335,3.04,156.0,37.096,1,263383,661306
12,173.8158080091197,310.6234991821355,3,13,2.6335,3.04,156.0,37.096,2,263383,661406
10,213.7788940710089,290.75523502205994,2,15,2.6335,3.04,156.0,37.096,2,263383,661506
10,264.0896405490955,264.0896405490955,4,17,2.6335,3.04,156.0,37.096,2,263383,661606
