elevation,dist_to_water,dist_to_clyde,building_count,road_count,mean_annual_mm_day,mean_winter_mm_day,wet_days_per_year,max_daily_mm,flood_risk,easting,northing
60,193.49968802802005,2440.076336772707,47,66,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257783.0,662006.0
66,209.41273500823957,2385.8039545297956,37,63,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257783.0,662106.0
57,122.68670880179525,2334.5553087519493,30,58,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257783.0,662206.0
37,60.484409420405186,2286.533723738578,28,97,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257783.0,662306.0
27,34.75624857447394,2241.4257206068914,91,102,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,662406.0
29,61.29832214540269,2199.575846466681,179,82,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,662506.0
22,150.06722022884986,2161.5454072771895,229,93,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,662606.0
24,246.91909659642687,2091.4143626548653,213,109,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,662706.0
24,345.52625567846127,1991.6665691634241,173,97,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,662806.0
24,444.65230286405676,1891.918775671983,148,70,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,662906.0
26,544.0982884750147,1792.1709821805416,121,72,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,663006.0
22,643.7159502455813,1692.4231886891007,137,79,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,663106.0
25,743.436279501951,1592.6753951976596,134,71,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,663206.0
25,843.2228523699026,1492.9276017062184,141,68,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,663306.0
27,943.0546409609392,1393.1798082147773,106,48,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,663406.0
27,1042.918660738745,1293.4320147233361,64,32,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,663506.0
20,1142.8064621781891,1193.684221231895,41,33,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,663606.0
20,1093.9364277404538,1093.9364277404538,34,44,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,663706.0
17,994.1936669613464,994.1936669613464,21,57,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,663806.0
14,894.499696940482,894.499696940482,14,58,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257783.0,663906.0
11,794.8826128600247,794.8826128600247,20,63,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257783.0,664006.0
17,695.3754587471042,695.3754587471042,25,103,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257783.0,664106.0
9,596.0247076596811,596.0247076596811,26,111,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257783.0,664206.0
11,496.7275858682791,496.7275858682791,24,109,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257783.0,664306.0
9,397.43046407687723,397.43046407687723,25,134,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257783.0,664406.0
9,298.13334228547524,298.13334228547524,38,175,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257783.0,664506.0
10,198.8362204940733,198.8362204940733,46,283,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257783.0,664606.0
8,99.53909870267132,99.53909870267132,42,272,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257783.0,664706.0
7,0.24197691126939105,0.24197691126939105,33,251,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257783.0,664806.0
8,0.0,0.0,24,198,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257783.0,664906.0
8,78.57285767773084,78.57285767773084,21,99,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257783.0,665006.0
6,174.14085144178154,174.14085144178154,25,82,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257783.0,665106.0
13,272.3445500995952,272.3445500995952,32,105,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257783.0,665206.0
13,370.5720883368582,370.5720883368582,35,105,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257783.0,665306.0
17,468.22762773230943,468.22762773230943,39,101,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,665406.0
21,565.6185841279586,565.6185841279586,55,131,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,665506.0
22,662.8406660455081,662.8406660455081,89,141,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,665606.0
22,760.0627479630576,760.0627479630576,132,132,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,665706.0
23,725.4852547026358,857.1076975829117,157,136,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,665806.0
26,671.9253057737695,951.880809081797,197,156,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,665906.0
27,629.6231530786421,1045.952416211822,246,172,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,666006.0
31,600.9582360175377,1140.93188375595,273,168,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,666106.0
40,587.8845091945464,1236.662886250344,244,111,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,666206.0
38,565.3745552037268,1332.9673757587952,204,77,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,666306.0
32,505.20641707226514,1429.7702487989393,164,58,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,666406.0
30,456.8562621122405,1526.9852336757785,137,83,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,666506.0
30,424.8444921135225,1621.5517994764477,119,111,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,666606.0
27,365.325851355672,1711.4912907482237,124,115,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,666706.0
28,290.3728869548265,1801.496427091952,147,114,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,666806.0
27,233.0680904560759,1892.2752111757982,133,124,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,666906.0
24,196.4957395588584,1983.3569222808203,99,140,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,667006.0
24,187.4159035208101,2057.965841891855,105,108,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,667106.0
34,211.96963391278322,2129.714067236687,94,95,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257783.0,667206.0
38,252.49344328236046,2203.6652672259484,96,90,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,667306.0
43,261.08183209829326,2279.605056094189,116,94,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,667406.0
46,161.22755766203076,2357.3412594621022,125,80,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,667506.0
45,61.75697985252871,2436.701954559595,135,85,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,667606.0
55,22.384285055839435,2517.533518574625,122,92,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,667706.0
62,120.92197272106827,2599.698755421272,91,87,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,667806.0
73,194.3893962456517,2683.075142580075,76,67,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,667906.0
73,204.4768127453507,2767.553219456361,56,40,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,668006.0
69,200.1938106832937,2853.0351249705027,23,32,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,668106.0
63,209.02615486029856,2939.433283153001,47,29,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,668206.0
58,250.578628527824,3026.669230011732,74,32,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,668306.0
55,313.95093584399206,3114.672263117322,108,41,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,668406.0
64,357.76327578615053,3203.295519639075,123,38,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,668506.0
71,346.96288005378494,3291.786520731317,111,26,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,668606.0
63,247.26038706719854,3379.8302125093583,71,14,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,668706.0
63,147.5578940806122,3467.8739042873995,39,13,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257783.0,668806.0
28,42.119343464909726,2966.1496983991274,321,26,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,661106.0
25,20.425695879065373,2891.4351121344303,234,24,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,661206.0
25,97.79907756976968,2818.2884845335575,238,20,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,661306.0
25,184.40674037570304,2746.8350799465675,279,33,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,661406.0
31,274.99620641980124,2677.066520105668,252,61,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,661506.0
40,219.0582310910073,2608.9033214354195,211,64,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257883.0,661606.0
40,119.59080010039419,2542.5311248377398,173,65,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257883.0,661706.0
48,24.847742927351355,2478.4173379276867,115,63,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257883.0,661806.0
56,77.04901383875746,2416.741707570848,53,64,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257883.0,661906.0
61,175.90717720654575,2357.6955828275113,44,45,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257883.0,662006.0
66,263.56071870909926,2301.481358050996,36,40,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257883.0,662106.0
52,196.76240035914012,2248.311460102482,36,48,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257883.0,662206.0
37,156.71327915915782,2198.4067871529264,37,66,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257883.0,662306.0
31,132.76768691898877,2151.918225278529,99,72,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,662406.0
26,144.51315426941284,2108.292363892491,177,75,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,662506.0
24,202.5570516083572,2068.58437947522,213,89,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,662606.0
26,282.96540780102174,2032.5044487390812,215,107,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,662706.0
24,372.5011271630066,1985.9598861737961,175,111,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,662806.0
22,466.2843409478378,1886.0193437592545,136,100,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,662906.0
21,562.0372164873557,1786.0854572435055,114,89,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,663006.0
20,659.0384404816323,1686.1594100557027,110,83,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,663106.0
20,756.820652035916,1586.2426837221496,102,77,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,663206.0
23,855.1159761480757,1486.337157984251,107,76,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,663306.0
22,953.7657815099489,1386.4452541472212,92,62,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,663406.0
21,1052.6250493390523,1286.570145110637,54,44,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,663506.0
20,1151.6712949340945,1186.7160712793343,33,29,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,663606.0
20,1086.8888302744265,1086.8888302744265,24,41,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,663706.0
15,987.0965631172888,987.0965631172888,17,54,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257883.0,663806.0
18,887.3431162215802,887.3431162215802,16,38,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,663906.0
12,787.5953227301392,787.5953227301392,21,53,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257883.0,664006.0
16,687.8475292386979,687.8475292386979,24,78,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257883.0,664106.0
11,588.0997357472569,588.0997357472569,25,80,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257883.0,664206.0
11,488.3519422558157,488.3519422558157,22,88,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257883.0,664306.0
9,388.60414876437454,388.60414876437454,22,144,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257883.0,664406.0
9,288.8563552729334,288.8563552729334,32,188,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257883.0,664506.0
9,189.10856178149223,189.10856178149223,38,264,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257883.0,664606.0
8,89.36076829005108,89.36076829005108,39,267,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257883.0,664706.0
5,0.0,0.0,35,282,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257883.0,664806.0
10,0.0,0.0,19,202,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257883.0,664906.0
11,83.27258070556485,83.27258070556485,20,134,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257883.0,665006.0
6,182.8355448693504,182.8355448693504,25,172,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257883.0,665106.0
10,282.398509033136,282.398509033136,28,143,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257883.0,665206.0
11,382.0051099790328,382.0051099790328,25,134,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257883.0,665306.0
14,481.7615385269465,481.7615385269465,31,150,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257883.0,665406.0
19,581.6016299475167,581.6016299475167,32,190,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,665506.0
23,681.4886146601172,681.4886146601172,57,173,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,665606.0
22,781.4045097547897,781.4045097547897,84,187,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,665706.0
29,808.7235243744851,880.454131521763,123,221,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,665806.0
36,761.0085878551711,977.8905537689586,198,177,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,665906.0
30,723.8599457640374,1075.1355480887294,246,194,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,666006.0
34,699.0036204023871,1172.357630006279,237,188,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,666106.0
36,687.7784980881696,1267.984621027404,216,151,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,666206.0
29,644.0385930907606,1362.1652269653491,163,100,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,666306.0
30,591.5520542498848,1457.1215501615209,177,71,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,666406.0
30,549.2804667337875,1552.690066120683,133,90,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,666506.0
27,506.00916524107106,1648.750970066868,109,103,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,666606.0
25,431.7461624460823,1745.2279796088903,117,103,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,666706.0
26,369.6838830539676,1842.08079093264,112,117,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,666806.0
24,323.2831324657018,1935.083977204555,89,146,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,666906.0
25,294.4814948394666,2025.0643461554055,67,146,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,667006.0
27,287.1626362490366,2115.7196625663105,81,129,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,667106.0
30,305.5944696808399,2199.386934329131,77,102,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257883.0,667206.0
36,343.48974720042327,2271.0705600420856,90,112,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,667306.0
38,264.6337309467311,2344.828371220813,112,109,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,667406.0
37,165.74834918584017,2420.4707584009834,130,94,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,667506.0
43,67.72377446426863,2497.826514005008,137,84,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,667606.0
55,9.022344658350429,2576.7413327415293,133,72,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,667706.0
61,69.45051928103737,2657.0763063282116,109,67,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,667806.0
66,119.2971352828256,2738.706464636718,70,50,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,667906.0
74,105.27716558167491,2821.519395863713,44,39,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,668006.0
78,156.0547983760304,2905.4139641413085,9,39,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,668106.0
75,236.00743232222823,2990.2991329998226,25,39,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,668206.0
64,276.91580525826714,3076.0928962909543,55,51,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,668306.0
57,250.23323403784008,3162.721313742937,93,41,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,668406.0
64,260.75063304457814,3250.117645593161,116,39,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,668506.0
63,304.4513551088111,3338.214844267134,116,34,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,668606.0
61,246.483148842486,3426.890146859698,84,27,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,668706.0
63,148.23535914564337,3515.2902341547915,42,17,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,668806.0
57,50.40199067378626,3603.333925932832,20,18,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,0,257883.0,668906.0
29,105.29225369120697,2979.322596598153,301,50,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,661006.0
25,10.164217648143811,2901.5117571413093,296,47,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,661106.0
24,70.64488092098647,2825.0882200738192,270,33,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,661206.0
26,161.84547886999871,2750.1775261918037,258,30,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,661306.0
25,236.50598285338197,2676.90668495207,308,25,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,661406.0
28,320.6007999663058,2605.4140504556453,275,64,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,661506.0
32,247.63128153362473,2535.684831015409,245,86,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,661606.0
40,166.24290196551735,2467.6345865575213,185,82,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257983.0,661706.0
45,117.50655296262387,2401.5221075282248,96,62,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257983.0,661806.0
52,139.00784674525354,2337.81872973905,58,61,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257983.0,661906.0
53,210.8187390119984,2276.726683923787,46,43,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257983.0,662006.0
58,299.0841439760041,2218.461713319052,42,45,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257983.0,662106.0
49,283.86664629046743,2163.252263060044,23,51,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257983.0,662206.0
26,251.96612054685409,2111.3380434706087,59,73,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,662306.0
29,232.1095602389688,2062.9678412370363,119,91,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,662406.0
26,239.7113721973743,2017.8353448522892,177,121,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,662506.0
25,280.0504491617579,1976.3107352581605,213,104,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,662606.0
25,343.949150809698,1939.0307070353704,215,106,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,662706.0
23,421.21009701073956,1904.9306037935407,165,104,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,662806.0
22,506.28725069359905,1875.5482205777485,112,105,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,662906.0
17,595.8110246465169,1784.3657616288024,88,107,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,663006.0
16,688.225816114,1684.3682225030077,95,101,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,663106.0
16,782.5080004966278,1584.3706833772133,90,78,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,663206.0
21,877.9536577574662,1484.3731442514186,80,73,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,663306.0
22,974.2938255399761,1384.3756051256237,62,60,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,663406.0
20,1071.304948089445,1284.3780659998292,46,39,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,663506.0
18,1168.8199712173537,1184.3805268740346,38,28,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,663606.0
15,1084.38298774824,1084.38298774824,28,36,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257983.0,663706.0
16,984.3854486224454,984.3854486224454,24,42,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,663806.0
17,884.3879094966506,884.3879094966506,18,33,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,1,257983.0,663906.0
13,784.3903703708561,784.3903703708561,27,54,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257983.0,664006.0
12,684.3928312450615,684.3928312450615,29,103,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257983.0,664106.0
11,584.395292119267,584.395292119267,26,104,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257983.0,664206.0
9,484.39775299347235,484.39775299347235,19,116,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257983.0,664306.0
11,384.4002138676776,384.4002138676776,17,126,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257983.0,664406.0
14,284.40267474188295,284.40267474188295,25,171,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257983.0,664506.0
14,184.40513561608836,184.40513561608836,36,226,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257983.0,664606.0
13,84.40759649029373,84.40759649029373,42,260,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257983.0,664706.0
11,0.0,0.0,33,252,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,0,257983.0,664806.0
10,0.0,0.0,23,159,2.94466252016733,3.7152773605236256,166.71794871794873,33.30812711705017,2,257983.0,664906.0
8,95.86066482648867,95.86066482648867,16,136,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257983.0,665006.0
9,195.64070643995467,195.64070643995467,19,184,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257983.0,665106.0
13,294.24666180632266,294.24666180632266,20,161,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257983.0,665206.0
15,392.37403764059945,392.37403764059945,18,148,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257983.0,665306.0
14,491.257236938662,491.257236938662,22,190,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,2,257983.0,665406.0
16,590.5166892432684,590.5166892432684,29,199,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,665506.0
22,689.9900344969143,689.9900344969143,44,170,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,665606.0
22,789.5522894793859,789.5522894793859,52,194,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,665706.0
25,889.1152536431714,889.1152536431714,111,236,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,665806.0
32,852.4564369973082,988.678217806957,171,197,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,665906.0
33,819.4639267657479,1088.2411819707427,188,200,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,666006.0
31,797.5345266720298,1187.8041461345283,207,196,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,666106.0
32,783.7971006131991,1287.3671102983137,194,160,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,666206.0
31,727.9581245572034,1386.9300744620994,150,135,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,666306.0
31,680.3860814209664,1486.5199181432247,125,142,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,666406.0
31,643.9723736616398,1584.06522837168,111,133,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,666506.0
29,573.1431619546353,1678.3836730997398,97,136,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,666606.0
24,508.6791805237344,1773.3248040106264,100,127,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,666706.0
25,456.49183540082026,1868.7851103405849,83,136,3.02210749954969,3.7230170070446857,172.71794871794873,32.27312659267654,1,257983.0,666806.0
